"Omschrijving";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"C105095 / 057904";1;6;0,00;4;214,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;214,20;100,00;0,00
"C105096 / 057905";1;6;728,00;4;714,00;633,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;633,80;80,20;11,23;633,80
"C105097 / 057906";1;8;1092,00;6;1099,00;948,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;948,20;150,80;13,72;948,20
"C105098 / 057907";1;8;1092,00;6;1099,00;948,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;948,20;150,80;13,72;948,20
"C105099 / 057908";1;8;0,00;6;329,70;327,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;327,60;2,10;0,64;327,60
"C105100 / 057909";1;8;0,00;6;329,70;327,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;327,60;2,10;0,64;327,60
"C105101 / 057910";1;8;0,00;6;215,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;215,80;100,00;0,00
"C105102 / 016902";1;6;1204,00;4;1755,00;866,88;0,00;553,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1420,38;334,62;19,07;0,00
"C105103 / 006904";1;22;3215,00;15;4367,50;3460,00;0,00;0,00;0,00;0,00;0,00;0,00;51,34;0,00;0,00;3511,34;856,16;19,60;3460,00
"C105104 / 039910";1;10;4740,00;10;6121,25;4147,50;0,00;0,00;599,80;0,00;0,00;0,00;209,43;0,00;0,00;4956,73;1164,52;19,02;0,00
"C105105 / 082902";1;3;903,00;2;1210,00;614,04;0,00;390,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1004,04;205,96;17,02;614,04
"W106002 / 062905";1;6;275,00;5;265,00;198,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;198,00;67,00;25,28;198,00
"W106003 / 034901";1;5;389,00;4;785,00;264,52;0,00;254,16;58,00;0,00;0,00;0,00;0,00;0,00;0,00;576,68;208,32;26,54;0,00
"C106005 / 012912";1;8;1236,00;5;1975,00;988,80;0,00;638,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1626,80;348,20;17,63;988,80
"C106006 / 124901";1;6;1295,00;4;1560,00;1230,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1230,25;329,75;21,14;0,00
"C106007 / 121901";1;10;1743,00;9;2270,00;1743,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1743,00;527,00;23,22;0,00
"C106008 / 048917";1;10;2900,00;8;3520,00;2378,00;0,00;0,00;485,64;0,00;0,00;0,00;0,00;0,00;0,00;2863,64;656,36;18,65;0,00
"C106009 / 005902";1;12;4708,00;8;6668,50;4041,55;56,00;1756,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5853,94;814,56;12,22;1010,39
"C106010 / 035901";1;8;2100,00;7;3291,00;2061,00;0,00;0,00;182,50;369,75;0,00;0,00;0,00;0,00;0,00;2613,25;677,75;20,59;0,00
"Q106011 / 130930";1;18;3995,00;18;3395,75;3196,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3196,00;199,75;5,88;0,00
"C106012 / 166905";1;6;980,00;4;1025,85;774,20;0,00;0,00;0,00;0,00;0,00;0,00;20,82;0,00;0,00;795,02;230,83;22,50;774,20
"C106013 / 048918";1;12;3880,00;10;3900,00;3181,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3181,60;718,40;18,42;0,00
"C106014 / 055915";1;6;520,00;4;1365,00;416,00;0,00;620,50;60,65;0,00;0,00;0,00;0,00;0,00;0,00;1097,15;267,85;19,62;416,00
"T106015 / 016903";1;10;2184,00;10;1975,00;1572,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1572,48;402,52;20,38;0,00
"T106018 / 016904";1;4;0,00;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C106020 / 130931";1;8;4195,00;7;6831,14;3356,00;0,00;854,40;324,71;760,50;0,00;0,00;215,74;0,00;0,00;5511,35;1319,79;19,32;0,00
"T106021 / 048919";1;12;2030,00;10;1847,00;1664,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1664,60;182,40;9,88;0,00
"C106022 / 016912";1;8;3220,00;6;4405,00;2576,00;0,00;842,16;138,00;0,00;0,00;0,00;0,00;0,00;0,00;3556,16;848,84;19,27;0,00
"C106023 / 035906";1;10;3495,00;8;3727,00;2300,00;212,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2512,00;1215,00;32,60;2300,00
"C106024 / 151902";1;6;2269,00;4;2800,25;2269,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2269,00;531,25;18,97;2269,00
"C106025 / 151903";1;6;1393,00;5;1760,00;1393,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1393,00;367,00;20,85;1393,00
"C106026 / 065902";1;24;2890,00;23;2910,00;2487,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2487,22;422,78;14,53;0,00
"W106027 / 049912";1;6;860,00;6;2388,06;688,00;0,00;929,00;220,81;0,00;0,00;0,00;108,71;0,00;0,00;1946,52;441,54;18,49;688,00
"C106028 / 048920";1;12;3290,00;10;3310,00;2697,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2697,80;612,20;18,50;2697,80
"C106030 / 039911";1;28;7920,00;21;10259,60;6732,00;0,00;2456,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9188,22;1071,38;10,44;0,00
"T106031 / 017903";1;24;3785,00;18;4785,50;3103,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3103,70;1681,80;35,14;0,00
"C106032 / 039912";1;18;3510,00;16;7510,00;2983,50;0,00;3398,02;275,04;0,00;0,00;0,00;0,00;0,00;0,00;6656,56;853,44;11,36;0,00
"C106033 / 048921";1;10;2380,00;10;2400,00;1951,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1951,60;448,40;18,68;0,00
"T106037 / 130933";1;12;2995,00;12;3015,00;2396,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2396,00;619,00;20,53;0,00
"C106039 / 034902";1;12;789,00;9;2195,00;536,52;0,00;845,60;324,00;0,00;0,00;0,00;0,00;0,00;0,00;1706,12;488,88;22,27;0,00
"E106041 / 017904";1;20;0,00;19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C106042 / 025907";1;14;2294,00;11;4860,00;1491,10;0,00;1988,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3479,35;1380,65;28,41;1491,10
"C106044 / 012914";1;6;908,00;3;1535,00;544,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;544,80;990,20;64,51;544,80
"C106045 / 027905";1;8;636,00;5;1620,00;508,80;0,00;882,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1390,80;229,20;14,15;508,80
"C106046 / 130934";1;8;4195,00;7;6567,50;3356,00;0,00;1529,50;473,37;0,00;0,00;0,00;0,00;0,00;0,00;5358,87;1208,63;18,40;3356,00
"C106047 / 121902";1;10;1743,00;10;2179,00;1743,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1743,00;436,00;20,01;1743,00
"C106049 / 238901";1;4;924,00;4;940,00;757,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;757,68;182,32;19,40;227,00
"C106050 / 238902";1;4;924,00;4;940,00;757,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;757,68;182,32;19,40;227,00
"C106052 / 124902";1;16;1988,00;16;2385,00;1888,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1888,60;496,40;20,81;0,00
"C106056 / 006906";1;18;3195,00;18;4010,00;3195,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3195,00;815,00;20,32;3195,00
"C106057 / 055916";1;12;3640,00;6;4685,00;3094,00;0,00;868,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3962,50;722,50;15,42;0,00
"W106059 / 006907";1;20;2666,00;8;3350,00;2666,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2666,00;684,00;20,42;533,20
"C106060 / 075901";1;8;4170,00;8;3577,20;2752,27;0,00;0,00;0,00;0,00;0,00;0,00;139,80;0,00;0,00;2892,07;685,13;19,15;2752,27
"C106061 / 130935";1;12;5495,00;8;6915,00;4396,00;0,00;1384,00;137,52;0,00;0,00;0,00;0,00;0,00;0,00;5917,52;997,48;14,42;4396,00
"C106062 / 015902";1;18;7820,00;17;15306,50;6256,00;0,00;3660,00;0,00;0,00;2780,00;0,00;0,00;0,00;0,00;12696,00;2610,50;17,05;0,00
"Q106063 / 130936";1;18;7995,00;18;6795,75;6396,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6396,00;399,75;5,88;6396,00
"E106065 / 005903";1;12;2608,00;12;2839,00;2256,55;84,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2340,55;498,45;17,56;564,14
"B106066 / 012915";1;11;2530,00;8;4400,00;2024,00;0,00;942,40;428,00;0,00;0,00;0,00;0,00;0,00;0,00;3394,40;1005,60;22,85;2024,00
"C106068 / 012916";1;5;779,00;4;1360,00;623,20;0,00;478,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1101,92;258,08;18,98;623,20
"C106070 / 025908";1;14;3215,00;13;7211,80;2572,00;0,00;2673,90;696,49;0,00;0,00;0,00;41,18;0,00;0,00;5983,57;1228,23;17,03;0,00
"C106073 / 048922";1;10;4420,00;7;4440,00;3624,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3624,40;815,60;18,37;3624,40
"C106074 / 012917";1;15;2571,00;12;3500,00;2056,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2056,80;1443,20;41,23;2056,80
"T106075 / 109965";1;10;1890,00;8;2810,00;1890,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1890,00;920,00;32,74;1890,00
"C106080 / 012918";1;15;5554,00;12;7395,00;4582,05;0,00;2145,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6727,05;667,95;9,03;4582,05
"C106081 / 025922";1;10;3439,00;8;5245,00;2751,20;0,00;1700,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4451,66;793,34;15,13;0,00
"C106082 / 109966";1;10;2240,00;10;3270,00;2240,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2240,00;1030,00;31,50;0,00
"C106084 / 006908";1;22;2950,00;22;4090,00;3335,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3335,00;755,00;18,46;667,00
"Q106085 / 168902";1;10;3795,00;9;6278,50;3036,00;0,00;2188,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5224,85;1053,65;16,78;0,00
"B106086 / 094901";1;24;8990,00;18;13473,50;8091,00;126,00;3317,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11534,26;1939,24;14,39;0,00
"C106090 / 035937";1;6;1695,00;6;1816,00;1275,00;101,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1376,00;440,00;24,23;0,00
"C106091 / 025923";1;8;2007,00;6;3110,00;1605,60;0,00;1043,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2649,00;461,00;14,82;1605,60
"C106092 / 014919";1;10;1910,00;7;5668,00;1528,00;0,00;1529,50;378,12;0,00;1246,00;0,00;0,00;0,00;0,00;4681,62;986,38;17,40;0,00
"C106093 / 025924";1;14;0,00;14;370,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;370,00;100,00;0,00
"C106094 / 039913";1;8;3860,00;4;5410,00;3377,50;0,00;1043,40;322,41;0,00;0,00;0,00;0,00;0,00;0,00;4743,31;666,69;12,32;0,00
"C106096 / 109910";1;11;3250,00;10;3270,00;2050,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2050,00;1220,00;37,31;2050,00
"C106097 / 014920";1;16;5590,00;14;10387,50;4472,00;0,00;2399,00;749,14;864,00;0,00;0,00;0,00;0,00;0,00;8484,14;1903,36;18,32;4472,00
"C106098 / 030904";1;16;3980,00;16;4385,00;3582,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3582,00;803,00;18,31;0,00
"C106100 / 121903";1;10;1186,50;8;1604,22;1186,50;0,00;0,00;0,00;0,00;0,00;0,00;67,68;0,00;0,00;1254,18;350,04;21,82;0,00
"C106101 / 012919";1;11;4057,00;8;6509,75;3347,02;0,00;1572,52;414,88;0,00;0,00;0,00;18,53;0,00;0,00;5352,95;1156,80;17,77;3347,02
"B106102 / 017905";1;20;3582,00;18;4022,50;2937,24;0,00;0,00;206,28;0,00;0,00;0,00;0,00;0,00;0,00;3143,52;878,98;21,85;0,00
"C106103 / 094902";1;24;5250,00;16;8892,00;4725,00;112,00;2775,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7612,68;1279,32;14,39;4725,00
"Q106104 / 130938";1;18;4995,00;18;3820,75;3596,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3596,40;224,35;5,87;0,00
"C106107 / 017906";1;8;1366,00;7;1730,00;1120,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1120,12;609,88;35,25;0,00
"C106109 / 015903";1;12;4390,00;12;6145,00;3512,00;0,00;1145,60;147,00;0,00;0,00;0,00;0,00;0,00;0,00;4804,60;1340,40;21,81;3512,00
"C106110 / 039914";1;8;2750,00;8;4160,00;2406,25;0,00;1253,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3660,21;499,79;12,01;0,00
"C106111 / 034903";1;12;899,00;8;2280,00;611,32;0,00;722,40;434,00;0,00;0,00;0,00;0,00;0,00;0,00;1767,72;512,28;22,47;0,00
"C106113 / 012920";1;15;6749,00;14;8580,00;5567,92;0,00;1512,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7079,92;1500,08;17,48;0,00
"V106114 / 130939";1;18;7995,00;18;9705,00;6396,00;0,00;2786,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9182,50;522,50;5,38;6396,00
"C107001 / 109967";1;12;1890,00;10;2955,00;1890,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1890,00;1065,00;36,04;1890,00
"Q107002 / 146901";1;4;1170,00;4;1190,00;936,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;936,00;254,00;21,34;0,00
"C107003 / 127901";1;8;3913,00;6;5497,50;3130,40;0,00;1417,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4548,35;949,15;17,27;3130,40
"C107004 / 004907";1;10;0,00;8;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;889,00;100,00;0,00
"C107005 / 130940";1;12;5795,00;12;7000,00;4636,00;0,00;369,00;581,46;0,00;0,00;0,00;0,00;0,00;0,00;5586,46;1413,54;20,19;4636,00
"C107008 / 065903";1;24;6450,00;17;6470,00;5513,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5513,22;956,78;14,79;5513,22
"C107009 / 030906";1;10;1864,00;7;2135,00;1677,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1677,60;457,40;21,42;0,00
"C107010 / 121904";1;10;1743,00;10;2270,00;1743,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1743,00;527,00;23,22;1743,00
"C107011 / 073901";1;14;3525,00;13;5182,50;2820,00;0,00;1047,50;83,29;0,00;0,00;0,00;0,00;0,00;0,00;3950,79;1231,71;23,77;2820,00
"C107012 / 016906";1;6;994,00;4;910,00;795,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;795,20;114,80;12,62;0,00
"T107013 / 014921";1;12;5010,00;12;4529,00;4008,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4008,00;521,00;11,50;4008,00
"C107015 / 034904";1;8;525,00;4;930,00;357,00;0,00;371,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;728,20;201,80;21,70;0,00
"C107016 / 005904";1;9;2248,00;8;4343,52;1950,55;56,00;1518,30;0,00;0,00;0,00;0,00;178,32;0,00;0,00;3703,17;640,35;14,74;487,64
"C107017 / 014922";1;6;1845,00;6;3337,00;1476,00;0,00;1095,00;193,00;0,00;0,00;0,00;0,00;0,00;0,00;2764,00;573,00;17,17;1476,00
"C107018 / 034905";1;8;525,00;5;1025,00;357,00;0,00;453,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;810,60;214,40;20,92;0,00
"C107019 / 062906";1;6;275,00;5;284,80;198,00;0,00;0,00;0,00;0,00;0,00;0,00;10,58;0,00;0,00;208,58;76,22;26,76;198,00
"C107020 / 062907";1;6;275,00;3;265,00;198,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;198,00;67,00;25,28;198,00
"W107021 / 062908";1;6;275,00;2;265,00;198,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;198,00;67,00;25,28;198,00
"C107022 / 039915";1;8;1480,00;8;3710,00;1295,00;0,00;1446,00;240,64;0,00;0,00;0,00;0,00;0,00;0,00;2981,64;728,36;19,63;1295,00
"C107023 / 049913";1;14;2860,00;10;5375,00;2288,00;0,00;1811,20;406,84;0,00;0,00;0,00;0,00;0,00;0,00;4506,04;868,96;16,17;2288,00
"W107025 / 146902";1;4;1015,00;4;2030,00;812,00;0,00;874,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1686,00;344,00;16,95;812,00
"C107026 / 109912";1;11;1600,00;6;1620,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;900,00;720,00;44,44;900,00
"C107029 / 130941";1;18;1695,00;11;5282,00;1356,00;0,00;1316,50;0,00;0,00;1576,00;0,00;0,00;0,00;0,00;4248,50;1033,50;19,57;1356,00
"C107030 / 025925";1;14;2645,00;9;4580,00;2116,00;0,00;1369,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3485,50;1094,50;23,90;0,00
"C107031 / 047901";1;12;2156,00;9;2900,00;2156,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2156,00;744,00;25,66;0,00
"C107034 / 012921";1;17;4471,00;16;8184,50;3576,80;0,00;1914,88;404,00;741,60;0,00;0,00;0,00;0,00;0,00;6637,28;1547,22;18,90;0,00
"Q107037 / 143902";1;12;3950,00;12;3476,00;3160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3160,00;316,00;9,09;3160,00
"C107038 / 067920";1;8;763,00;6;1315,00;518,84;0,00;375,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;893,84;421,16;32,03;0,00
"C107039 / 067921";1;8;763,00;6;1315,00;518,84;0,00;375,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;893,84;421,16;32,03;0,00
"C107040 / 066903";1;15;5722,00;12;7940,00;4720,65;0,00;2120,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6841,29;1098,71;13,84;0,00
"B107041 / 031914";1;18;6100,00;18;10226,00;4697,00;0,00;3416,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8113,50;2112,50;20,66;4697,00
"C107042 / 015905";1;10;3420,00;7;5679,50;2736,00;0,00;1375,20;206,28;393,36;0,00;0,00;0,00;0,00;0,00;4710,84;968,66;17,06;2736,00
"W107043 / 055920";1;15;2780,00;14;5620,00;2224,00;0,00;2262,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4486,40;1133,60;20,17;0,00
"C107044 / 014924";1;6;1735,00;5;2695,00;1388,00;0,00;705,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2093,00;602,00;22,34;0,00
"C107045 / 130942";1;8;4195,00;8;6931,00;3356,00;0,00;1292,00;390,02;608,40;0,00;0,00;0,00;0,00;0,00;5646,42;1284,58;18,53;0,00
"C107048 / 035945";1;8;1855,00;8;2261,00;1840,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1840,50;420,50;18,60;0,00
"C107049 / 025909";1;14;3508,00;12;6010,00;2280,20;0,00;1659,10;488,31;0,00;0,00;0,00;0,00;0,00;0,00;4427,61;1582,39;26,33;2280,20
"C107050 / 049914";1;10;3800,00;10;5820,00;3230,00;0,00;1858,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5088,00;732,00;12,58;3230,00
"C107052 / 019901";1;10;2950,00;9;4784,50;2360,00;0,00;1449,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3809,00;975,50;20,39;0,00
"C107053 / 019902";1;10;2950,00;9;4567,00;2360,00;0,00;797,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3157,00;1410,00;30,87;0,00
"C107054 / 019903";1;8;2510,00;6;3588,50;2008,00;0,00;797,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2805,00;783,50;21,83;0,00
"T107056 / 043902";1;10;1841,00;7;1860,00;1534,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1534,17;325,83;17,52;1534,17
"C107059 / 055922";1;8;740,00;5;1755,00;629,00;0,00;821,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1450,00;305,00;17,38;629,00
"C107063 / 005905";1;14;3358,00;13;8196,00;2892,55;91,00;2385,90;0,00;0,00;1690,00;0,00;0,00;0,00;0,00;7059,45;1136,55;13,87;723,14
"C107065 / 025927";1;12;2680,00;10;4570,00;2144,00;0,00;1692,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3836,00;734,00;16,06;0,00
"W107067 / 128906";1;5;862,40;4;1495,00;862,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;862,40;632,60;42,31;0,00
"C107068 / 109968";1;10;1225,00;10;1815,00;1225,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1225,00;590,00;32,51;0,00
"B107069 / 240901";1;5;2190,00;3;2220,00;2067,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2067,20;152,80;6,88;0,00
"C107071 / 158901";1;20;11868,00;17;11591,00;8112,83;0,00;1356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9468,83;2122,17;18,31;8112,83
"C107072 / 015906";1;14;3180,00;12;5144,23;2146,50;0,00;1718,40;0,00;0,00;0,00;0,00;90,31;0,00;0,00;3955,21;1189,02;23,11;0,00
"C107073 / 160904";1;8;995,00;6;2405,00;716,40;0,00;1311,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2027,40;377,60;15,70;0,00
"C107076 / 049901";1;24;4195,00;16;8300,00;3356,00;0,00;2601,20;428,30;0,00;0,00;0,00;0,00;0,00;0,00;6385,50;1914,50;23,07;3356,00
"W107077 / 033905";1;12;2975,00;11;2995,00;2528,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2528,75;466,25;15,57;2528,75
"C107079 / 006909";1;16;1995,00;12;2510,00;1995,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1995,00;515,00;20,52;399,00
"C107080 / 014925";1;10;2695,00;9;4763,00;2156,00;0,00;1569,00;233,00;0,00;0,00;0,00;0,00;0,00;0,00;3958,00;805,00;16,90;0,00
"C107081 / 039916";1;12;5590,00;12;8310,00;4891,25;0,00;0,00;0,00;0,00;1932,00;0,00;0,00;0,00;0,00;6823,25;1486,75;17,89;0,00
"C107083 / 039917";1;28;4950,00;22;10545,00;4207,50;0,00;4453,68;257,84;0,00;0,00;0,00;0,00;0,00;0,00;8919,02;1625,98;15,42;4207,50
"C107084 / 085901";1;19;2700,00;15;3860,00;2700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2700,00;1160,00;30,05;2700,00
"C107085 / 006910";1;16;1885,00;16;2375,00;1885,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1885,00;490,00;20,63;377,00
"T107086 / 014926";1;10;3535,00;10;3555,00;2828,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2828,00;727,00;20,45;0,00
"C107087 / 130943";1;8;1950,00;6;3405,00;1404,00;0,00;1224,00;166,80;0,00;0,00;0,00;0,00;0,00;0,00;2794,80;610,20;17,92;0,00
"C107088 / 128911";1;6;0,00;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C107090 / 005906";1;10;2333,00;10;5060,88;1969,35;70,00;1807,50;0,00;0,00;0,00;0,00;207,86;0,00;0,00;4054,71;1006,17;19,88;1969,35
"Q107091 / 130944";1;18;3995,00;18;3055,75;2876,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2876,40;179,35;5,87;0,00
"C107092 / 047918";1;8;2555,00;7;5537,50;2555,00;0,00;1620,50;409,14;0,00;0,00;0,00;0,00;0,00;0,00;4584,64;952,86;17,21;2555,00
"C107093 / 047905";1;10;3136,00;9;5285,62;3136,00;0,00;1132,50;0,00;0,00;0,00;0,00;35,04;0,00;0,00;4303,54;982,08;18,58;3136,00
"C107094 / 032902";1;8;1505,00;8;1525,00;1204,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1204,00;321,00;21,05;1204,00
"Q107095 / 130945";1;12;6990,00;8;7010,00;5273,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5273,00;1737,00;24,78;0,00
"C107096 / 017907";1;20;3716,00;17;4141,90;3047,20;0,00;0,00;0,00;0,00;0,00;0,00;161,96;0,00;0,00;3209,16;932,74;22,52;3047,20
"C107097 / 035946";1;8;1365,00;6;1711,00;1416,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1416,50;294,50;17,21;1416,50
"C107099 / 048933";1;10;2810,00;10;2830,00;2304,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2304,20;525,80;18,58;0,00
"C107100 / 006911";1;22;2266,00;13;3077,50;2476,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2476,00;601,50;19,55;495,20
"Q107102 / 130946";1;18;14990,00;18;13191,20;11643,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11643,20;1548,00;11,74;11643,20
"C107103 / 039918";1;12;2940,00;9;4258,45;2572,50;0,00;832,50;0,00;0,00;0,00;0,00;164,46;0,00;0,00;3569,46;688,99;16,18;2572,50
"C107104 / 048934";1;14;4850,00;14;4870,00;4365,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4365,00;505,00;10,37;0,00
"C107105 / 025929";1;14;2645,00;12;5682,50;2116,00;0,00;2226,84;211,32;0,00;0,00;0,00;0,00;0,00;0,00;4554,16;1128,34;19,86;2116,00
